basket_id,customer_id,zone_code,ts_local,items,amount_aed,daypart,sample
B0003831,C01758,DXB-MAR,2026-02-07T20:00,2,56.0,evening,1
B0003832,C00662,DXB-MAR,2026-02-07T20:00,3,68.0,evening,1
B0003833,C00764,DXB-DEI,2026-02-07T20:00,2,36.0,evening,1
B0003834,C02096,DXB-DTN,2026-02-07T21:00,1,26.0,evening,1
B0003835,C02258,DXB-DTN,2026-02-07T21:00,2,50.0,evening,1
B0003836,C02244,DXB-DTN,2026-02-07T21:00,1,26.0,evening,1
B0003837,C01997,DXB-MOE,2026-02-07T21:00,3,70.0,evening,1
B0003838,C01337,DXB-MOE,2026-02-07T21:00,1,26.0,evening,1
B0003839,C00802,DXB-MAR,2026-02-07T21:00,1,26.0,evening,1
B0003840,C02110,DXB-DEI,2026-02-07T21:00,2,58.0,evening,1
B0003841,C00829,DXB-MOE,2026-02-07T22:00,1,32.0,evening,1
B0003842,C02191,DXB-MAR,2026-02-07T22:00,1,18.0,evening,1
B0003843,C00922,DXB-MAR,2026-02-07T22:00,3,70.0,evening,1
B0003844,C00180,DXB-MAR,2026-02-07T23:00,2,50.0,evening,1
B0003845,C00198,DXB-DEI,2026-02-08T06:00,3,62.0,morning,1
B0003846,C01338,DXB-MAR,2026-02-08T07:00,1,18.0,morning,1
B0003847,C00907,DXB-MAR,2026-02-08T07:00,1,24.0,morning,1
B0003848,C01423,DXB-DEI,2026-02-08T07:00,2,36.0,morning,1
B0003849,C01288,DXB-DTN,2026-02-08T08:00,3,82.0,morning,1
B0003850,C00550,DXB-DTN,2026-02-08T08:00,2,52.0,morning,1
B0003851,C01516,DXB-DTN,2026-02-08T08:00,1,24.0,morning,1
B0003852,C00268,DXB-DEI,2026-02-08T08:00,1,24.0,morning,1
B0003853,C01490,DXB-DTN,2026-02-08T09:00,1,32.0,morning,1
B0003854,C00171,DXB-MOE,2026-02-08T10:00,1,26.0,morning,1
B0003855,C01638,DXB-MOE,2026-02-08T11:00,1,18.0,midday,1
B0003856,C01795,DXB-MOE,2026-02-08T17:00,1,32.0,evening,1
B0003857,C00956,DXB-MAR,2026-02-08T17:00,4,88.0,evening,1
B0003858,C01824,DXB-DEI,2026-02-08T17:00,2,50.0,evening,1
B0003859,C02237,DXB-MOE,2026-02-08T18:00,1,18.0,evening,1
B0003860,C00041,DXB-MAR,2026-02-08T18:00,1,24.0,evening,1
B0003861,C00096,DXB-MOE,2026-02-08T19:00,2,58.0,evening,1
B0003862,C01468,DXB-MOE,2026-02-08T20:00,1,18.0,evening,1
B0003863,C01155,DXB-MAR,2026-02-08T20:00,2,50.0,evening,1
B0003864,C00488,DXB-MAR,2026-02-08T21:00,1,18.0,evening,1
B0003865,C01862,DXB-MAR,2026-02-08T21:00,4,96.0,evening,1
B0003866,C02117,DXB-MAR,2026-02-08T22:00,1,32.0,evening,1
B0003867,C00932,DXB-MAR,2026-02-08T23:00,1,32.0,evening,1
B0003868,C01162,DXB-MAR,2026-02-09T07:00,2,50.0,morning,1
B0003869,C00178,DXB-MAR,2026-02-09T08:00,1,24.0,morning,1
B0003870,C01824,DXB-DEI,2026-02-09T08:00,1,24.0,morning,1
B0003871,C02112,DXB-DEI,2026-02-09T08:00,2,52.0,morning,1
B0003872,C02072,DXB-MOE,2026-02-09T09:00,1,24.0,morning,1
B0003873,C00073,DXB-MAR,2026-02-09T09:00,1,18.0,morning,1
B0003874,C00222,DXB-DTN,2026-02-09T10:00,1,26.0,morning,1
B0003875,C01189,DXB-DTN,2026-02-09T11:00,1,24.0,midday,1
B0003876,C00379,DXB-MOE,2026-02-09T11:00,2,50.0,midday,1
B0003877,C02398,DXB-MOE,2026-02-09T11:00,1,26.0,midday,1
B0003878,C01678,DXB-MAR,2026-02-09T12:00,1,26.0,midday,1
B0003879,C00647,DXB-MOE,2026-02-09T15:00,2,42.0,midday,1
B0003880,C02163,DXB-DTN,2026-02-09T16:00,2,56.0,midday,1
B0003881,C00074,DXB-MOE,2026-02-09T16:00,2,56.0,midday,1
B0003882,C00060,DXB-MAR,2026-02-09T16:00,2,64.0,midday,1
B0003883,C01864,DXB-MAR,2026-02-09T17:00,3,82.0,evening,1
B0003884,C00426,DXB-DEI,2026-02-09T19:00,1,26.0,evening,1
B0003885,C00668,DXB-DEI,2026-02-09T19:00,4,84.0,evening,1
B0003886,C01981,DXB-MOE,2026-02-09T20:00,1,24.0,evening,1
B0003887,C00128,DXB-MAR,2026-02-09T21:00,1,32.0,evening,1
B0003888,C01862,DXB-MAR,2026-02-09T21:00,1,32.0,evening,1
B0003889,C01422,DXB-MAR,2026-02-09T21:00,1,18.0,evening,1
B0003890,C01028,DXB-DTN,2026-02-09T22:00,2,58.0,evening,1
B0003891,C01862,DXB-MAR,2026-02-09T22:00,1,24.0,evening,1
B0003892,C02088,DXB-MAR,2026-02-09T22:00,2,44.0,evening,1
B0003893,C01119,DXB-DEI,2026-02-10T06:00,1,18.0,morning,1
B0003894,C01260,DXB-DEI,2026-02-10T06:00,2,52.0,morning,1
B0003895,C01713,DXB-DTN,2026-02-10T07:00,3,74.0,morning,1
B0003896,C00717,DXB-MAR,2026-02-10T07:00,2,42.0,morning,1
B0003897,C02362,DXB-DEI,2026-02-10T07:00,1,26.0,morning,1
B0003898,C01028,DXB-DTN,2026-02-10T08:00,3,72.0,morning,1
B0003899,C01237,DXB-DTN,2026-02-10T08:00,1,26.0,morning,1
B0003900,C01788,DXB-DTN,2026-02-10T09:00,2,42.0,morning,1
B0003901,C02088,DXB-MOE,2026-02-10T09:00,1,24.0,morning,1
B0003902,C01997,DXB-MAR,2026-02-10T10:00,3,74.0,morning,1
B0003903,C01852,DXB-DEI,2026-02-10T10:00,1,26.0,morning,1
B0003904,C01158,DXB-DTN,2026-02-10T14:00,2,50.0,midday,1
B0003905,C00862,DXB-MAR,2026-02-10T16:00,1,24.0,midday,1
B0003906,C02182,DXB-MOE,2026-02-10T18:00,1,32.0,evening,1
B0003907,C00816,DXB-MAR,2026-02-10T20:00,2,58.0,evening,1
B0003908,C01653,DXB-MAR,2026-02-10T20:00,3,80.0,evening,1
B0003909,C01826,DXB-DTN,2026-02-10T21:00,2,42.0,evening,1
B0003910,C00523,DXB-MAR,2026-02-10T23:00,2,64.0,evening,1
B0003911,C01390,DXB-DTN,2026-02-11T09:00,1,26.0,morning,1
B0003912,C02104,DXB-DTN,2026-02-11T12:00,1,18.0,midday,1
B0003913,C02392,DXB-MOE,2026-02-11T14:00,1,24.0,midday,1
B0003914,C01223,DXB-MOE,2026-02-11T14:00,2,42.0,midday,1
B0003915,C00612,DXB-DTN,2026-02-11T15:00,2,42.0,midday,1
B0003916,C01160,DXB-MOE,2026-02-11T15:00,1,18.0,midday,1
B0003917,C00260,DXB-MOE,2026-02-11T16:00,2,58.0,midday,1
B0003918,C01634,DXB-MOE,2026-02-11T17:00,1,26.0,evening,1
B0003919,C01896,DXB-MOE,2026-02-11T17:00,1,18.0,evening,1
B0003920,C01622,DXB-MOE,2026-02-11T19:00,2,50.0,evening,1
B0003921,C02332,DXB-DTN,2026-02-11T20:00,2,58.0,evening,1
B0003922,C01967,DXB-DEI,2026-02-11T20:00,1,26.0,evening,1
B0003923,C01318,DXB-MOE,2026-02-11T21:00,3,68.0,evening,1
B0003924,C01318,DXB-DEI,2026-02-12T06:00,3,82.0,morning,1
B0003925,C02338,DXB-MAR,2026-02-12T07:00,1,18.0,morning,1
B0003926,C01556,DXB-DTN,2026-02-12T08:00,1,18.0,morning,1
B0003927,C02362,DXB-DEI,2026-02-12T08:00,1,26.0,morning,1
B0003928,C01729,DXB-DEI,2026-02-12T08:00,1,32.0,morning,1
B0003929,C02031,DXB-MOE,2026-02-12T09:00,1,26.0,morning,1
B0003930,C00970,DXB-MOE,2026-02-12T09:00,3,76.0,morning,1
B0003931,C00444,DXB-DEI,2026-02-12T09:00,2,50.0,morning,1
B0003932,C00781,DXB-DTN,2026-02-12T10:00,1,18.0,morning,1
B0003933,C00813,DXB-DTN,2026-02-12T10:00,2,44.0,morning,1
B0003934,C01654,DXB-MOE,2026-02-12T10:00,2,48.0,morning,1
B0003935,C00891,DXB-MOE,2026-02-12T10:00,2,56.0,morning,1
B0003936,C01340,DXB-DEI,2026-02-12T10:00,2,56.0,morning,1
B0003937,C02123,DXB-DEI,2026-02-12T12:00,2,50.0,midday,1
B0003938,C01824,DXB-MOE,2026-02-12T13:00,3,68.0,midday,1
B0003939,C00292,DXB-MOE,2026-02-12T13:00,1,32.0,midday,1
B0003940,C00277,DXB-MOE,2026-02-12T14:00,1,24.0,midday,1
B0003941,C01436,DXB-MOE,2026-02-12T15:00,2,44.0,midday,1
B0003942,C00873,DXB-DTN,2026-02-12T16:00,1,26.0,midday,1
B0003943,C01693,DXB-DEI,2026-02-12T16:00,1,18.0,midday,1
B0003944,C01128,DXB-MOE,2026-02-12T17:00,2,56.0,evening,1
B0003945,C00451,DXB-MOE,2026-02-12T17:00,3,68.0,evening,1
B0003946,C00175,DXB-DEI,2026-02-12T17:00,2,50.0,evening,1
B0003947,C01862,DXB-MOE,2026-02-12T18:00,2,50.0,evening,1
B0003948,C00176,DXB-DEI,2026-02-12T18:00,1,26.0,evening,1
B0003949,C00631,DXB-DTN,2026-02-12T19:00,1,24.0,evening,1
B0003950,C01084,DXB-DTN,2026-02-12T19:00,2,56.0,evening,1
B0003951,C02303,DXB-DTN,2026-02-12T19:00,2,36.0,evening,1
B0003952,C00444,DXB-MOE,2026-02-12T19:00,2,48.0,evening,1
B0003953,C01784,DXB-MAR,2026-02-12T19:00,1,26.0,evening,1
B0003954,C00928,DXB-MAR,2026-02-12T19:00,2,44.0,evening,1
B0003955,C00329,DXB-MAR,2026-02-12T19:00,2,48.0,evening,1
B0003956,C01516,DXB-MAR,2026-02-12T19:00,2,50.0,evening,1
B0003957,C01801,DXB-MAR,2026-02-12T19:00,2,50.0,evening,1
B0003958,C01503,DXB-DTN,2026-02-12T20:00,1,26.0,evening,1
B0003959,C01460,DXB-DTN,2026-02-12T20:00,1,24.0,evening,1
B0003960,C00688,DXB-MAR,2026-02-12T20:00,1,24.0,evening,1
B0003961,C00104,DXB-MOE,2026-02-12T21:00,1,26.0,evening,1
B0003962,C00400,DXB-MOE,2026-02-12T21:00,2,36.0,evening,1
B0003963,C02166,DXB-MOE,2026-02-12T21:00,1,18.0,evening,1
B0003964,C01339,DXB-MAR,2026-02-12T21:00,1,24.0,evening,1
B0003965,C00167,DXB-MAR,2026-02-12T21:00,1,32.0,evening,1
B0003966,C00802,DXB-MAR,2026-02-12T21:00,2,44.0,evening,1
B0003967,C00245,DXB-MOE,2026-02-12T22:00,2,48.0,evening,1
B0003968,C00687,DXB-MAR,2026-02-12T23:00,1,24.0,evening,1
B0003969,C01793,DXB-DTN,2026-02-13T07:00,1,18.0,morning,1
B0003970,C01284,DXB-DTN,2026-02-13T07:00,2,58.0,morning,1
B0003971,C02175,DXB-MAR,2026-02-13T07:00,1,26.0,morning,1
B0003972,C01205,DXB-MAR,2026-02-13T09:00,1,18.0,morning,1
B0003973,C01766,DXB-DTN,2026-02-13T10:00,1,24.0,morning,1
B0003974,C01786,DXB-MOE,2026-02-13T10:00,1,18.0,morning,1
B0003975,C00777,DXB-DEI,2026-02-13T11:00,3,82.0,midday,1
B0003976,C01133,DXB-MOE,2026-02-13T13:00,4,120.0,midday,1
B0003977,C00275,DXB-DTN,2026-02-13T14:00,1,24.0,midday,1
B0003978,C00692,DXB-MOE,2026-02-13T16:00,1,24.0,midday,1
B0003979,C00463,DXB-MAR,2026-02-13T16:00,1,26.0,midday,1
B0003980,C02357,DXB-MAR,2026-02-13T17:00,1,24.0,evening,1
B0003981,C01716,DXB-DTN,2026-02-13T18:00,2,58.0,evening,1
B0003982,C00220,DXB-MOE,2026-02-13T18:00,2,56.0,evening,1
B0003983,C02036,DXB-DEI,2026-02-13T19:00,1,24.0,evening,1
B0003984,C01614,DXB-DTN,2026-02-13T20:00,1,18.0,evening,1
B0003985,C01094,DXB-MAR,2026-02-13T20:00,2,48.0,evening,1
B0003986,C00860,DXB-MOE,2026-02-13T21:00,1,24.0,evening,1
B0003987,C00305,DXB-MAR,2026-02-13T22:00,2,56.0,evening,1
B0003988,C01876,DXB-DEI,2026-02-14T06:00,1,24.0,morning,1
B0003989,C00921,DXB-DEI,2026-02-14T06:00,1,26.0,morning,1
B0003990,C01094,DXB-DTN,2026-02-14T07:00,2,48.0,morning,1
B0003991,C00500,DXB-DTN,2026-02-14T08:00,2,58.0,morning,1
B0003992,C00961,DXB-MAR,2026-02-14T08:00,2,58.0,morning,1
B0003993,C01836,DXB-DEI,2026-02-14T09:00,2,50.0,morning,1
B0003994,C00868,DXB-MOE,2026-02-14T10:00,3,76.0,morning,1
B0003995,C00630,DXB-DTN,2026-02-14T13:00,3,82.0,midday,1
B0003996,C02397,DXB-MOE,2026-02-14T13:00,1,26.0,midday,1
B0003997,C01862,DXB-MOE,2026-02-14T13:00,2,50.0,midday,1
B0003998,C01132,DXB-MOE,2026-02-14T14:00,2,56.0,midday,1
B0003999,C01533,DXB-DEI,2026-02-14T15:00,2,50.0,midday,1
B0004000,C02061,DXB-MOE,2026-02-14T16:00,1,18.0,midday,1
B0004001,C00859,DXB-DTN,2026-02-14T17:00,1,24.0,evening,1
B0004002,C01684,DXB-MOE,2026-02-14T17:00,1,18.0,evening,1
B0004003,C01316,DXB-DTN,2026-02-14T18:00,2,50.0,evening,1
B0004004,C01760,DXB-MOE,2026-02-14T18:00,1,18.0,evening,1
B0004005,C01630,DXB-MOE,2026-02-14T18:00,2,50.0,evening,1
B0004006,C02257,DXB-MAR,2026-02-14T19:00,2,50.0,evening,1
B0004007,C00665,DXB-DTN,2026-02-14T20:00,1,24.0,evening,1
B0004008,C01801,DXB-MAR,2026-02-14T20:00,2,36.0,evening,1
B0004009,C01864,DXB-MAR,2026-02-14T21:00,1,32.0,evening,1
B0004010,C01387,DXB-MAR,2026-02-14T21:00,2,50.0,evening,1
B0004011,C01667,DXB-DTN,2026-02-14T22:00,2,56.0,evening,1
B0004012,C01900,DXB-MOE,2026-02-14T22:00,1,26.0,evening,1
B0004013,C01291,DXB-DEI,2026-02-15T06:00,2,50.0,morning,1
B0004014,C00890,DXB-DTN,2026-02-15T07:00,2,58.0,morning,1
B0004015,C00724,DXB-DEI,2026-02-15T07:00,2,42.0,morning,1
B0004016,C00868,DXB-DTN,2026-02-15T08:00,2,52.0,morning,1
B0004017,C01862,DXB-MOE,2026-02-15T08:00,2,44.0,morning,1
B0004018,C02088,DXB-MOE,2026-02-15T08:00,2,50.0,morning,1
B0004019,C02137,DXB-DTN,2026-02-15T09:00,3,62.0,morning,1
B0004020,C01738,DXB-MOE,2026-02-15T09:00,2,44.0,morning,1
B0004021,C02320,DXB-MOE,2026-02-15T09:00,2,50.0,morning,1
B0004022,C00318,DXB-DEI,2026-02-15T09:00,1,26.0,morning,1
B0004023,C00108,DXB-DTN,2026-02-15T10:00,1,18.0,morning,1
B0004024,C02238,DXB-MAR,2026-02-15T12:00,1,26.0,midday,1
B0004025,C02076,DXB-DTN,2026-02-15T13:00,1,32.0,midday,1
B0004026,C02182,DXB-MOE,2026-02-15T16:00,3,74.0,midday,1
B0004027,C00238,DXB-DEI,2026-02-15T16:00,1,18.0,midday,1
B0004028,C00382,DXB-MOE,2026-02-15T17:00,2,50.0,evening,1
B0004029,C01949,DXB-DTN,2026-02-15T18:00,2,42.0,evening,1
B0004030,C01986,DXB-MOE,2026-02-15T18:00,2,50.0,evening,1
B0004031,C02051,DXB-MAR,2026-02-15T18:00,2,56.0,evening,1
B0004032,C00689,DXB-MAR,2026-02-15T18:00,1,24.0,evening,1
B0004033,C00135,DXB-DEI,2026-02-15T18:00,1,32.0,evening,1
B0004034,C01760,DXB-MOE,2026-02-15T19:00,1,32.0,evening,1
B0004035,C02058,DXB-MOE,2026-02-15T20:00,3,82.0,evening,1
B0004036,C00444,DXB-MAR,2026-02-15T20:00,1,24.0,evening,1
B0004037,C00410,DXB-MAR,2026-02-15T20:00,1,26.0,evening,1
B0004038,C02088,DXB-DTN,2026-02-15T21:00,2,56.0,evening,1
B0004039,C00413,DXB-DTN,2026-02-15T21:00,2,52.0,evening,1
B0004040,C00449,DXB-MOE,2026-02-15T21:00,1,26.0,evening,1
B0004041,C02252,DXB-MOE,2026-02-15T21:00,1,24.0,evening,1
B0004042,C01994,DXB-MAR,2026-02-15T21:00,3,80.0,evening,1
B0004043,C00780,DXB-MAR,2026-02-15T23:00,2,56.0,evening,1
B0004044,C01106,DXB-DEI,2026-02-16T07:00,2,50.0,morning,1
B0004045,C01194,DXB-DEI,2026-02-16T08:00,2,42.0,morning,1
B0004046,C02224,DXB-DEI,2026-02-16T08:00,3,66.0,morning,1
B0004047,C00851,DXB-DEI,2026-02-16T08:00,1,18.0,morning,1
B0004048,C00759,DXB-DEI,2026-02-16T08:00,1,26.0,morning,1
B0004049,C01742,DXB-MOE,2026-02-16T09:00,1,18.0,morning,1
B0004050,C00373,DXB-MAR,2026-02-16T09:00,1,18.0,morning,1
B0004051,C02255,DXB-DEI,2026-02-16T09:00,1,32.0,morning,1
B0004052,C01152,DXB-MOE,2026-02-16T10:00,2,50.0,morning,1
B0004053,C01674,DXB-MAR,2026-02-16T10:00,1,18.0,morning,1
B0004054,C00802,DXB-DEI,2026-02-16T11:00,2,50.0,midday,1
B0004055,C01227,DXB-DTN,2026-02-16T12:00,2,50.0,midday,1
B0004056,C01942,DXB-DTN,2026-02-16T13:00,1,18.0,midday,1
B0004057,C01895,DXB-MOE,2026-02-16T13:00,1,24.0,midday,1
B0004058,C01603,DXB-DTN,2026-02-16T14:00,1,26.0,midday,1
B0004059,C00059,DXB-MOE,2026-02-16T14:00,1,26.0,midday,1
B0004060,C01735,DXB-DEI,2026-02-16T14:00,1,26.0,midday,1
B0004061,C01850,DXB-DTN,2026-02-16T17:00,2,58.0,evening,1
B0004062,C00445,DXB-MOE,2026-02-16T18:00,2,58.0,evening,1
B0004063,C00233,DXB-DTN,2026-02-16T19:00,1,18.0,evening,1
B0004064,C00669,DXB-MOE,2026-02-16T19:00,3,80.0,evening,1
B0004065,C00080,DXB-MAR,2026-02-16T19:00,3,74.0,evening,1
B0004066,C01544,DXB-MAR,2026-02-16T19:00,1,24.0,evening,1
B0004067,C00795,DXB-MAR,2026-02-16T19:00,1,26.0,evening,1
B0004068,C02244,DXB-DEI,2026-02-16T19:00,2,64.0,evening,1
B0004069,C00068,DXB-MAR,2026-02-16T20:00,1,32.0,evening,1
B0004070,C01093,DXB-DTN,2026-02-16T21:00,1,32.0,evening,1
B0004071,C01735,DXB-DTN,2026-02-16T21:00,3,76.0,evening,1
B0004072,C01905,DXB-DTN,2026-02-16T21:00,1,18.0,evening,1
B0004073,C01133,DXB-DTN,2026-02-16T22:00,2,52.0,evening,1
B0004074,C00742,DXB-MAR,2026-02-16T22:00,1,24.0,evening,1
B0004075,C01007,DXB-DEI,2026-02-17T07:00,2,50.0,morning,1
B0004076,C00655,DXB-MOE,2026-02-17T08:00,2,56.0,morning,1
B0004077,C00802,DXB-DEI,2026-02-17T08:00,3,68.0,morning,1
B0004078,C01431,DXB-DEI,2026-02-17T08:00,1,32.0,morning,1
B0004079,C00400,DXB-DTN,2026-02-17T09:00,2,64.0,morning,1
B0004080,C00037,DXB-DTN,2026-02-17T09:00,1,26.0,morning,1
B0004081,C01105,DXB-MOE,2026-02-17T09:00,3,66.0,morning,1
B0004082,C02362,DXB-MOE,2026-02-17T10:00,1,24.0,morning,1
B0004083,C01997,DXB-DEI,2026-02-17T10:00,1,26.0,morning,1
B0004084,C00495,DXB-DTN,2026-02-17T11:00,1,18.0,midday,1
B0004085,C00923,DXB-DTN,2026-02-17T11:00,2,58.0,midday,1
B0004086,C01249,DXB-MAR,2026-02-17T11:00,4,84.0,midday,1
B0004087,C01189,DXB-DTN,2026-02-17T15:00,1,26.0,midday,1
B0004088,C02013,DXB-MOE,2026-02-17T15:00,2,50.0,midday,1
B0004089,C00922,DXB-MOE,2026-02-17T16:00,1,24.0,midday,1
B0004090,C01060,DXB-MOE,2026-02-17T17:00,3,84.0,evening,1
B0004091,C00921,DXB-MAR,2026-02-17T17:00,1,18.0,evening,1
B0004092,C02248,DXB-DEI,2026-02-17T17:00,2,58.0,evening,1
B0004093,C00944,DXB-MOE,2026-02-17T18:00,1,18.0,evening,1
B0004094,C01918,DXB-MAR,2026-02-17T18:00,1,32.0,evening,1
B0004095,C00674,DXB-MAR,2026-02-17T19:00,1,24.0,evening,1
B0004096,C00605,DXB-MOE,2026-02-17T20:00,1,32.0,evening,1
B0004097,C00556,DXB-MAR,2026-02-17T20:00,2,42.0,evening,1
B0004098,C00772,DXB-DTN,2026-02-17T22:00,2,52.0,evening,1
B0004099,C02068,DXB-MAR,2026-02-17T23:00,1,18.0,evening,1
B0004100,C00758,DXB-DTN,2026-02-18T07:00,1,18.0,morning,1
B0004101,C01109,DXB-DEI,2026-02-18T07:00,1,32.0,morning,1
B0004102,C01617,DXB-DTN,2026-02-18T09:00,3,74.0,morning,1
B0004103,C00032,DXB-MOE,2026-02-18T12:00,2,58.0,midday,1
B0004104,C02362,DXB-DTN,2026-02-18T16:00,1,32.0,midday,1
B0004105,C00802,DXB-MOE,2026-02-18T18:00,2,42.0,evening,1
B0004106,C00400,DXB-DEI,2026-02-18T18:00,1,32.0,evening,1
B0004107,C00495,DXB-DEI,2026-02-18T18:00,1,26.0,evening,1
B0004108,C00867,DXB-DTN,2026-02-18T19:00,1,18.0,evening,1
B0004109,C01064,DXB-DTN,2026-02-18T19:00,1,18.0,evening,1
B0004110,C00153,DXB-MOE,2026-02-18T19:00,2,44.0,evening,1
B0004111,C02085,DXB-MAR,2026-02-18T19:00,1,18.0,evening,1
B0004112,C00108,DXB-MOE,2026-02-18T20:00,1,18.0,evening,1
B0004113,C01521,DXB-MAR,2026-02-18T20:00,2,42.0,evening,1
B0004114,C01907,DXB-MAR,2026-02-18T20:00,2,36.0,evening,1
B0004115,C01128,DXB-MAR,2026-02-18T20:00,1,26.0,evening,1
B0004116,C00884,DXB-DEI,2026-02-18T20:00,1,26.0,evening,1
B0004117,C01023,DXB-DEI,2026-02-18T20:00,2,50.0,evening,1
B0004118,C01098,DXB-MAR,2026-02-18T21:00,1,32.0,evening,1
B0004119,C00072,DXB-MAR,2026-02-18T21:00,2,48.0,evening,1
B0004120,C01000,DXB-MAR,2026-02-18T21:00,2,36.0,evening,1
B0004121,C02295,DXB-MAR,2026-02-18T21:00,3,78.0,evening,1
B0004122,C00049,DXB-MAR,2026-02-18T22:00,2,50.0,evening,1
B0004123,C01233,DXB-MAR,2026-02-18T22:00,1,24.0,evening,1
B0004124,C01168,DXB-MAR,2026-02-19T07:00,2,52.0,morning,1
B0004125,C00653,DXB-DTN,2026-02-19T10:00,2,42.0,morning,1
B0004126,C01076,DXB-DTN,2026-02-19T10:00,2,42.0,morning,1
B0004127,C01507,DXB-MOE,2026-02-19T13:00,2,58.0,midday,1
B0004128,C00638,DXB-MOE,2026-02-19T15:00,2,56.0,midday,1
B0004129,C00444,DXB-MAR,2026-02-19T15:00,1,18.0,midday,1
B0004130,C01043,DXB-DTN,2026-02-19T18:00,2,58.0,evening,1
B0004131,C02112,DXB-DEI,2026-02-19T18:00,2,42.0,evening,1
B0004132,C00862,DXB-DEI,2026-02-19T18:00,1,24.0,evening,1
B0004133,C00495,DXB-MOE,2026-02-19T19:00,1,32.0,evening,1
B0004134,C01840,DXB-MAR,2026-02-19T19:00,1,18.0,evening,1
B0004135,C00379,DXB-DTN,2026-02-19T20:00,1,26.0,evening,1
B0004136,C01614,DXB-MOE,2026-02-19T20:00,3,80.0,evening,1
B0004137,C00488,DXB-DEI,2026-02-19T20:00,2,44.0,evening,1
B0004138,C00575,DXB-DTN,2026-02-19T21:00,1,32.0,evening,1
B0004139,C01173,DXB-MOE,2026-02-19T21:00,1,32.0,evening,1
B0004140,C00085,DXB-MAR,2026-02-19T21:00,1,24.0,evening,1
B0004141,C01411,DXB-DTN,2026-02-19T22:00,1,18.0,evening,1
B0004142,C02086,DXB-MAR,2026-02-19T22:00,2,64.0,evening,1
B0004143,C00495,DXB-MAR,2026-02-19T22:00,1,26.0,evening,1
B0004144,C01151,DXB-MAR,2026-02-19T23:00,4,108.0,evening,1
B0004145,C00153,DXB-DTN,2026-02-20T07:00,2,58.0,morning,1
B0004146,C02215,DXB-MAR,2026-02-20T08:00,3,76.0,morning,1
B0004147,C02103,DXB-DEI,2026-02-20T08:00,3,74.0,morning,1
B0004148,C00773,DXB-DTN,2026-02-20T10:00,1,24.0,morning,1
B0004149,C01865,DXB-MOE,2026-02-20T11:00,1,32.0,midday,1
B0004150,C01760,DXB-DTN,2026-02-20T12:00,2,48.0,midday,1
B0004151,C01544,DXB-DTN,2026-02-20T13:00,1,18.0,midday,1
B0004152,C00222,DXB-MOE,2026-02-20T14:00,1,32.0,midday,1
B0004153,C01576,DXB-MOE,2026-02-20T15:00,2,44.0,midday,1
B0004154,C01958,DXB-DTN,2026-02-20T16:00,1,32.0,midday,1
B0004155,C00595,DXB-DTN,2026-02-20T17:00,2,44.0,evening,1
B0004156,C00542,DXB-MAR,2026-02-20T17:00,3,96.0,evening,1
B0004157,C00692,DXB-DEI,2026-02-20T17:00,1,18.0,evening,1
B0004158,C01076,DXB-DTN,2026-02-20T18:00,1,26.0,evening,1
B0004159,C01969,DXB-MOE,2026-02-20T18:00,2,42.0,evening,1
B0004160,C00982,DXB-MOE,2026-02-20T18:00,1,32.0,evening,1
B0004161,C01418,DXB-MOE,2026-02-20T18:00,1,24.0,evening,1
B0004162,C00282,DXB-MAR,2026-02-20T18:00,1,26.0,evening,1
B0004163,C01233,DXB-MAR,2026-02-20T18:00,1,24.0,evening,1
B0004164,C02285,DXB-MAR,2026-02-20T18:00,2,58.0,evening,1
B0004165,C00561,DXB-DEI,2026-02-20T18:00,1,18.0,evening,1
B0004166,C00444,DXB-DTN,2026-02-20T19:00,2,56.0,evening,1
B0004167,C00650,DXB-MOE,2026-02-20T19:00,2,56.0,evening,1
B0004168,C00230,DXB-MAR,2026-02-20T19:00,3,76.0,evening,1
B0004169,C02075,DXB-DEI,2026-02-20T19:00,1,32.0,evening,1
B0004170,C00946,DXB-DTN,2026-02-20T20:00,2,50.0,evening,1
B0004171,C02263,DXB-MOE,2026-02-20T20:00,1,26.0,evening,1
B0004172,C00279,DXB-MOE,2026-02-20T20:00,1,18.0,evening,1
B0004173,C02143,DXB-MOE,2026-02-20T20:00,2,56.0,evening,1
B0004174,C01227,DXB-MAR,2026-02-20T20:00,1,26.0,evening,1
B0004175,C00330,DXB-DEI,2026-02-20T20:00,2,64.0,evening,1
B0004176,C00322,DXB-MOE,2026-02-20T21:00,3,66.0,evening,1
B0004177,C01969,DXB-MAR,2026-02-20T21:00,1,26.0,evening,1
B0004178,C00495,DXB-MAR,2026-02-20T21:00,2,64.0,evening,1
B0004179,C02220,DXB-DTN,2026-02-20T22:00,1,32.0,evening,1
B0004180,C01012,DXB-MAR,2026-02-20T22:00,1,32.0,evening,1
B0004181,C00175,DXB-MAR,2026-02-20T22:00,1,18.0,evening,1
B0004182,C02106,DXB-MAR,2026-02-20T22:00,2,44.0,evening,1
B0004183,C01659,DXB-MAR,2026-02-20T22:00,2,58.0,evening,1
B0004184,C00259,DXB-MAR,2026-02-20T22:00,3,76.0,evening,1
B0004185,C01218,DXB-MAR,2026-02-20T22:00,3,82.0,evening,1
B0004186,C00409,DXB-MAR,2026-02-20T23:00,2,50.0,evening,1
B0004187,C01698,DXB-MAR,2026-02-20T23:00,1,24.0,evening,1
B0004188,C01461,DXB-DEI,2026-02-21T07:00,2,50.0,morning,1
